,Agaricales,Alaninales,Ascoideales,Auriculariales,Blastocladiales,Boletales,Botryosphaeriales,Cantharellales,Capnodiales,Chaetothyriales,Chytridiales,Cladosporiales,Coniochaetales,Cystobasidiales,Cystofilobasidiales,Diaporthales,Dimargaritales,Dipodascales,Diversisporales,Dothideales,Entomophthorales,Erysiphales,Eurotiales,Exobasidiales,Filobasidiales,Geoglossales,Glomerales,Glomerellales,Gomphales,Harpellales,Helotiales,Hymenochaetales,Hypocreales,Kickxellales,Lecanorales,Lichinales,Lipomycetales,Magnaporthales,Malasseziales,Microascales,Microbotryales,Microstromatales,Mortierellales,Mucorales,Mycosphaerellales,Myriangiales,Neocallimastigales,Onygenales,Ophiostomatales,Orbiliales,Ostropales,Pezizales,Phaffomycetales,Pichiales,Pleosporales,Pneumocystales,Polyporales,Pucciniales,Rhizophydiales,Russulales,Saccharomycetales,Saccharomycodales,Schizosaccharomycetales,Sebacinales,Serinales,Sordariales,Spizellomycetales,Sporidiobolales,Taphrinales,Teloschistales,Thelebolales,Thelephorales,Tilletiales,Trapeliales,Tremellales,Trichosporonales,Trigonopsidales,Trypetheliales,Umbelopsidales,Umbilicariales,Ustilaginales,Venturiales,Xylariales,Zoopagales
Pneumocystales,0.09203409145454208,0.044343774248642054,0.4061750532337477,0.8944399628162073,0.3783002951466148,0.00014880877582181817,0.038165820169868664,0.5878751442083376,0.7847867509554994,0.08166259671300632,0.02359836373977098,0.10672003848203379,0.02005260692102755,0.00660486340655059,0.01856556877457889,0.09183781535317898,0.06680609203876663,0.8653362009616171,0.2032635715898736,0.002675643180042456,0.3328823963778857,0.00036261920716944924,0.6094436553099706,0.00975084803675629,0.004091266213237369,0.5003574854122469,0.08781863891003121,0.017295486508192404,0.029880188784834925,0.03432161288816244,0.035709029127619724,0.04271610433767415,0.08189143162031579,0.637648844214318,0.22864438535930784,0.5097193340541112,0.000520979987617398,0.07891279959410165,4.64581151824973e-05,0.18445868125307147,0.07019455197550446,0.013672375853976546,0.0021694497840321005,0.001554325362318061,0.28943596441307246,0.020962887919944218,0.006025686978819239,0.011894549595402221,0.2878110174630348,0.0010569364698220824,0.49115897975749234,0.3476873413744633,0.5020250014309984,0.05446406207200934,0.7336899829000498,1.0,0.07663419549787964,0.003955181339836812,0.7848108413972649,0.0003373192016174187,0.3505770384645911,0.8755137452651665,0.0036294482157074232,0.9621888029923215,0.23605837588766554,0.03787325161205764,0.09381544209749386,0.014743458380927993,0.5301841056637386,0.36238367575649044,0.2485092535410044,0.0034815942740254267,0.9973824811557052,0.22955610728234263,0.29958581884681323,0.9111720782294286,0.399809479260069,0.017998055630136886,0.07306710345527705,0.8228965652344984,2.5724488388706284e-05,0.5688105462108379,0.09169925610496825,0.5629571128118223
Polyporales,0.6967121984839642,0.46444281019746253,1.2457007166442683e-07,0.09521974900019933,0.6311346161994965,1.0360065370693496e-10,1.3518739520908413e-19,0.01771048089392232,0.03881730383456954,0.9973824811557052,1.3287719692882738e-13,2.384489017726727e-12,2.0485757557367284e-08,0.06206112232921058,0.19216521165487938,2.333595274599661e-20,0.46391694165953007,1.1740558511818077e-07,0.8186473519416774,5.3133794535556604e-24,0.000635136248354684,0.001176556771825862,4.3562923851028585e-06,0.08959089901441909,0.022962842355316117,0.44881595814543335,0.7206365528928536,1.0326779191469546e-35,0.24407220970830715,3.458993789773548e-07,4.867631620701425e-36,0.47222120636793313,5.572358824374369e-41,2.3250982045739836e-13,7.845584898960653e-10,0.5580429238038043,0.0002539716998535856,1.3422242465144885e-11,1.3629630107844966e-05,2.4505792032215128e-17,0.5062615675795543,0.12218810678227748,0.002341204863393537,0.00027148636917295917,2.001275763039481e-16,2.3456557502706733e-08,2.0182778562984914e-09,0.06831002777871582,2.3800220780681164e-14,8.14198374894645e-23,0.012912355456371627,0.026970053667586258,0.0018847590528730167,0.7467351149722609,1.8252239967856709e-13,0.07663419549787964,1.0,0.022588731394331214,0.009573632949003609,8.35667137952884e-06,0.011655195405733926,0.006502972091271969,0.0343592843682254,0.034602916019923664,0.03623478479106014,1.572949116677525e-31,0.6862873823632442,0.13963571491888624,0.1505181455113727,0.24363618820567676,5.98454036312171e-09,0.03227956024281819,0.057587031960020386,1.2061336241870593e-05,0.09638516140513448,3.523591876038342e-05,3.536206367013525e-05,1.7374862236164803e-07,0.4929009768248207,0.07158150523149275,2.466014847142726e-08,0.000603895805448043,3.288301724348209e-31,0.22244550640680053
Pucciniales,0.0067084183602032586,0.3476672047627743,1.6111812397308796e-09,0.00462413928854885,0.09709501581955493,0.40109942321979214,6.039174110257064e-18,0.0001316567597411355,0.0019152779566868942,0.031109627518769317,6.1391095888697325e-15,2.0407829748300418e-13,1.4157547717631625e-10,0.8881082508334852,0.581008880116725,2.90194684439728e-17,0.7066870782370507,3.1504933670736875e-08,0.09569957429523604,4.811428335626725e-22,9.547524184769143e-06,0.2661195859516806,5.08510882886699e-07,0.6822666145766927,0.9776675409744315,0.05359312154878558,0.280135867226335,4.8058507924490316e-24,0.9865718452653117,2.8147417560182447e-09,6.701289557062833e-23,0.27225585127276,5.689624748798114e-22,1.1309375615516158e-11,2.2399212923184334e-11,0.10594324414800216,0.5196230683244714,4.3698074746193346e-13,0.09496356104865802,3.0429747686040674e-15,0.6053484377101697,0.7795822644489699,0.9775134777126409,0.9940301460472689,3.1640103235388867e-14,1.6321783570440434e-10,1.3850873643009666e-11,0.3525947559858056,1.7363610486521267e-13,5.625636916767698e-22,0.000585481918142287,0.000163526655033516,1.5091778633320206e-05,0.030223293842068278,2.4541926364432397e-11,0.003955181339836812,0.022588731394331214,1.0,0.00018018862464050137,0.5062984699837774,7.569947465797327e-05,5.3705026641586874e-05,0.4975065616013839,0.0008104885456817715,0.00022205887557114848,7.868181062060131e-22,0.37742746755634854,0.5122008772430512,0.004022135712160117,0.005860999208069042,1.021514834100967e-10,0.36935571856317223,0.0023126698505543056,9.181733956516186e-08,0.0007395545909475322,4.2081545724710076e-07,2.5716008494039397e-07,1.4996647177314556e-09,0.6738289991538396,0.002134853695721156,0.0914894566711231,5.689969200940345e-06,3.7747597384985266e-20,0.010915992714486117
Rhizophydiales,0.011812054673783629,0.007294333323497557,0.5779748460788694,0.6548446563829232,0.20146772937878218,4.250370907013167e-07,0.048303144038697676,0.2928660281465178,0.9754995985002642,0.011580092620108224,0.029781073405227454,0.1504376306150951,0.026776277894162957,0.0006367462898860301,0.0019483394384218794,0.12709885578597668,0.021857561454095637,0.5146539451330836,0.0745786291126219,0.002392101487504361,0.46008006805961593,1.0714911671641755e-05,0.27758359045634706,0.0018837262815610842,0.00018355447985142257,0.29664193524595384,0.022853537311145363,0.0187614987482682,0.007746679970256789,0.046873593665344784,0.04282168734865232,0.006134200371338666,0.10939160072484327,0.9009546727601734,0.3305921633008676,0.3265084451513086,7.160081803464552e-06,0.10890954930966058,4.1404517234288337e-07,0.2680068250498239,0.021579864947522457,0.0028651302247697224,4.532509482465419e-05,2.1581924493483983e-05,0.42632383904914223,0.02801603507084811,0.007506622124026969,0.0005507585751226379,0.4230664204114727,0.0008560203742699032,0.6376511467635181,0.11137298996267343,0.2053193400291042,0.005188146640518016,0.9889077512718445,0.7848108413972649,0.009573632949003609,0.00018018862464050137,1.0,2.526730369575502e-06,0.10975814801806676,0.5750004261304265,0.00047009421770249736,0.7100066413405426,0.05483083303536298,0.046323279422784205,0.028654271520357624,0.0011135710686301847,0.27815035975297986,0.14625668896213476,0.3597623480967913,0.0006007531796195949,0.7805685694688098,0.32631430684533813,0.0914894566711231,0.581008880116725,0.5576258304503472,0.02423680438234935,0.024488956145117126,0.5627359011401318,7.03875268798715e-08,0.7723060528744459,0.12542051333378693,0.324582147479937
Russulales,1.6098652381795587e-08,0.07992120213193382,7.214355331936565e-17,0.00033291539424382805,0.02475463786258848,0.907481439993835,1.7707287100286712e-34,7.461915146286827e-09,0.00016967939607122963,6.00373994597216e-05,7.349686893424575e-24,1.32266180518105e-23,3.177382997275041e-14,0.7479615006300283,0.18879325235552052,5.320126402737622e-37,0.42953347952103255,1.2531500079917927e-22,0.01413586794220169,1.3460464890244703e-38,9.86658251970581e-08,0.4854129421923128,2.42776872494354e-21,0.9468094358951846,0.475619315344409,0.01091512691509867,0.07458084670284032,1.438741069206458e-56,0.7011524647173205,2.7711969662489687e-12,1.3548944798788713e-57,0.04044662143212945,5.920181223995762e-64,2.5353112665904374e-30,3.3880160606745665e-20,0.03577772417686998,0.9597770553189587,9.187721593505954e-22,0.19206874595915743,1.944134057906559e-33,0.32527899645759795,0.9608185525950322,0.36059438944146316,0.3114739826215808,5.6530452541065315e-33,3.798850417155934e-14,3.2127865843549292e-15,0.019253743056219748,2.3196853222492677e-29,4.12122639144218e-36,5.1452021354498303e-05,4.033847315426057e-11,5.918729823375821e-14,4.796127313241895e-06,3.1294910972804676e-31,0.0003373192016174187,8.35667137952884e-06,0.5062984699837774,2.526730369575502e-06,1.0,5.223177583974758e-13,1.6471283642467615e-08,0.7479615006300283,1.5355070419805988e-05,2.322526093036866e-13,5.6854082597317265e-52,0.14207006929977337,0.11255292715386123,6.045306956976711e-05,4.616258324327835e-05,1.486817608314424e-18,0.5542802888938433,0.00013176344211996072,3.5033366635771625e-11,1.2755988465817987e-08,1.6336108027657905e-15,4.298248054545113e-11,2.361093127363482e-12,0.4008860695710001,5.978504085195776e-05,0.1873694026288038,7.935027006969622e-09,1.6341403767498263e-52,0.000626253565237427
Saccharomycetales,0.004711194836112689,0.039394950815031825,0.0001352745515288446,0.43770879456956885,0.7850949065510775,6.140751516876989e-30,3.4336202278643605e-14,0.48389887422727934,0.19908536939326316,0.030625872851392146,7.352243551578316e-10,2.222635599611526e-08,2.7794544249124333e-06,0.0022724806230104613,0.006128121393635379,2.0578979189440586e-14,0.12415052515324904,0.003774651471018948,0.44566506715916576,1.2352356072087648e-18,0.011915067454883008,4.804724999876883e-06,0.07013501997014081,0.011318366632755702,6.817371370506197e-05,0.9911727687168402,0.1483654293830157,8.941889728628438e-29,0.046984050464678385,2.4933117388302875e-05,3.675471316659548e-29,0.027085525094527847,2.3666392671013103e-35,1.1822252356815697e-07,2.605841609083563e-06,0.9526266958340495,1.0598117629023686e-08,5.217334699487907e-08,2.4559458332678637e-09,1.136093421430042e-11,0.1275039972624253,0.017542779577555137,4.5790031458534664e-08,2.2556803557718602e-11,1.1462864229438783e-10,3.1164101435013545e-06,2.9463655450643077e-07,1.0111224459314247e-05,3.6819528808836436e-09,7.101598286372137e-18,0.0781894004984892,0.9649709751995179,0.45041012150298154,0.0006607272581130724,1.598717533099011e-07,0.3505770384645911,0.011655195405733926,7.569947465797327e-05,0.10975814801806676,5.223177583974758e-13,1.0,0.1891678784575776,0.002404610016193889,0.2795472973438533,0.3662655276706547,1.2391140897296392e-24,0.1755972749126977,0.0013208103123359693,0.8004428701575174,0.8884237166243117,1.03551739617419e-05,0.003522736333279852,0.31453840114491294,0.0009208208982411883,0.7553604269034743,0.0291654908579019,0.0030522613149368927,1.1078624034748453e-05,0.13785757271670432,0.4377400412986424,6.749782391814319e-16,0.02062698020259591,2.6830577452413518e-24,0.8228163767928284
Saccharomycodales,0.007231315119244231,0.008907455557265444,0.11429917857118033,0.9973824811557052,0.3569028201196509,9.357629825936091e-11,0.00022205887557114848,0.5708717777051403,0.6184831638557186,0.009733546379812906,0.0002921647285640228,0.005101025672044293,0.0012024029513404086,0.0005639583625833433,0.00161111941073592,0.0014199522177629222,0.03823852294661839,0.9918790645539336,0.13398566625667738,6.099230160501709e-07,0.1508144369973095,2.7760554453660424e-06,0.5629181922630584,0.0028235582155783103,5.247693651402357e-05,0.5058874814789615,0.03729165452101325,5.9373758527816295e-06,0.01296616055156422,0.0036210008202072212,3.761689625845375e-05,0.006358172059234518,0.0003093844646105386,0.23346030798383635,0.030263264753023197,0.5269958230807348,2.763918488596582e-07,0.0033854967021891944,1.5977963646531263e-08,0.009231774466692195,0.037377915136141755,0.00445358048510331,2.4708028110210685e-06,3.6935344277356745e-07,0.028925422770258793,0.0013022275653949448,0.00020284173907883057,9.074200910332108e-05,0.03233860329412364,1.7406642213879634e-07,0.3252121309033002,0.19569364606790488,0.4060054495147302,0.002174638205667374,0.3320009219830651,0.8755137452651665,0.006502972091271969,5.3705026641586874e-05,0.5750004261304265,1.6471283642467615e-08,0.1891678784575776,1.0,0.0005664799932974569,0.9061779306974599,0.07192689355822454,6.053567468016201e-05,0.04914506439694034,0.0005705863054273136,0.5146539451330836,0.2766404095512902,0.03950150060572717,0.0008645108912706643,0.8653334341667817,0.0626567996168096,0.15671394858029783,0.9276965313569024,0.1518748588683095,0.0015781089405309812,0.0428379989174628,0.9193952387033612,9.248771658829861e-11,0.3143432404449915,0.0006565730356935405,0.5728334410538228
Schizosaccharomycetales,0.02114133448410291,0.17543121197046913,2.7881480290042865e-06,0.004448151398663153,0.05467960357681352,0.7730400369734799,9.418045208052056e-10,0.0014461438491479963,0.0018288646184544688,0.038010361443877635,1.5379692936058713e-09,3.4033010670584815e-08,2.1985406790074857e-08,0.6237128380790424,0.28331632707799764,6.034708664322999e-09,0.3953047783347672,9.434163379846588e-05,0.05803191836635491,3.1853246539512353e-12,4.0624070540301664e-05,0.8849737331932657,0.0003735379016817985,0.8675714768704264,0.4826443233786142,0.03233860329412364,0.144863287069127,3.6566532346630046e-11,0.5915458561575939,1.1751543986701606e-07,1.9164592252034765e-10,0.14375182982596227,1.3694547041299975e-09,3.454671054139196e-06,3.458993789773548e-07,0.05797635920574455,0.7816594063783592,2.403040830365935e-08,0.6756370233351564,4.759400319787949e-08,0.32479019883455856,0.7871920216555108,0.4563723313026468,0.45416670227827777,1.8205050703829116e-07,2.4147709601720594e-08,2.8857925123856472e-09,0.18262267780636904,2.3266102210713952e-07,8.645600230134233e-13,0.0006016365541828019,0.0029096344276525513,0.0010271201505838562,0.04269854027322661,5.996589615792445e-06,0.0036294482157074232,0.0343592843682254,0.4975065616013839,0.00047009421770249736,0.7479615006300283,0.002404610016193889,0.0005664799932974569,1.0,0.0015232498560871959,0.00462413928854885,2.8315873556573843e-10,0.19206874595915743,0.2481250788575137,0.006178865526290933,0.009500513217248924,5.592815610392175e-07,0.8149576024989843,0.0025760714400042176,3.6461871426556667e-06,0.005086178852632078,0.00013393425519396543,1.1415775302712953e-05,5.0264349976397716e-08,0.37435777549294325,0.0030371275454394173,0.7954722755212489,6.233085380410518e-05,2.695510526035645e-09,0.010222366155331966
Sebacinales,0.04269362052259489,0.022870229426599383,0.2803169965315227,0.9252464242084381,0.3569170606769809,2.9532259124343207e-06,0.008857710921425193,0.5653418872800575,0.723272753397652,0.03964226661003045,0.005805990488425339,0.042994221214619925,0.007096401855326212,0.0023126698505543056,0.007052108915620956,0.030223293842068278,0.04928656239840807,0.8956574920023785,0.16398186148507654,0.00021116107090844502,0.25147808302017705,5.0988117813001454e-05,0.5774004692152072,0.005317815193898173,0.0008297071396682903,0.48954236833678405,0.05921898082477011,0.0021753906145243512,0.01954175732390987,0.014839496509710799,0.006360497568132847,0.020335525518893005,0.02171057844669448,0.4987188205945702,0.1250664380580146,0.504937149665698,4.0001908401142806e-05,0.029849964105144348,2.4480329857689926e-06,0.08316180568070491,0.050371093448448256,0.0078035925667362775,0.0002418862224103772,0.00012468571458381918,0.15916594396101452,0.007495347851427554,0.0016772085759915796,0.00255324898332231,0.16045275497054726,6.634802559719278e-05,0.42372964560597287,0.27949885167709027,0.45589295622369314,0.02052247032494371,0.6059350514424089,0.9621888029923215,0.034602916019923664,0.0008104885456817715,0.7100066413405426,1.5355070419805988e-05,0.2795472973438533,0.9061779306974599,0.0015232498560871959,1.0,0.15956185361975425,0.007228955265416511,0.06871196245591547,0.004486614101536434,0.5080233467117936,0.31506669883118193,0.14299428358614927,0.00174552940104804,0.9581122012622387,0.14704517906552778,0.23346030798383635,0.9526266958340495,0.2913070146160226,0.007070819432201695,0.05467960357681352,0.8477799094579157,4.7009905032300103e-07,0.4711160181738047,0.027222314979667556,0.5527627900186859
Serinales,0.011504676045362943,0.07891279959410165,5.788803575210925e-06,0.29664193524595384,0.950187124759129,1.0651695581736496e-44,1.101967358650827e-18,0.2034884236400143,0.12788717438257943,0.08478703184407067,7.299301107941196e-12,1.2609046322335238e-10,4.171221343035911e-07,0.005010369687464004,0.014398190077455573,1.4367907274500457e-20,0.18196954072316265,1.5785294726582494e-06,0.6248201368472568,5.121630106178487e-23,0.004781793887077614,1.3251202416511669e-05,5.175445211329543e-05,0.01952054354205086,0.00020174888919464244,0.8503786955157723,0.2424368091474062,3.3904931244909333e-44,0.07458084670284032,5.335088074506792e-06,5.11730035056206e-49,0.05935613348045411,2.3591695435199933e-83,6.207767936790348e-14,4.171175368789389e-08,0.9165712524379123,2.605724505619186e-08,7.351936000434297e-10,7.177697567950077e-09,4.2708055644340053e-17,0.19080050963167164,0.02935448395494218,9.141184755850249e-08,6.585542158314806e-12,1.516114524993564e-16,4.7514221712188926e-07,4.2637832315022605e-08,2.3978934955647035e-05,1.9860567048436977e-13,1.937119141790171e-21,0.04686203588962771,0.4929009768248207,0.07874813573380018,0.001509670551278176,2.6891734716177794e-15,0.23605837588766554,0.03623478479106014,0.00022205887557114848,0.05483083303536298,2.322526093036866e-13,0.3662655276706547,0.07192689355822454,0.00462413928854885,0.15956185361975425,1.0,1.785402704418012e-38,0.2678530915357192,0.0036555426199497416,0.5529598361559259,0.8357439917232122,2.9463655450643077e-07,0.006155613532072777,0.20060972827617468,0.00019750829650416887,0.8054390911345582,0.0017628178793480775,0.000633501717431916,2.511906146304564e-06,0.1995931679876881,0.2766404095512902,3.484054435657962e-16,0.006660907266789448,1.8609242042550317e-43,0.6150223732396699
Sordariales,4.1837842992722145e-46,3.707950385490938e-12,0.03467167118532435,0.014362122871877216,0.0005833817535857257,2.1975981323955293e-107,0.8653362009616171,9.446720109717199e-09,0.13398566625667738,1.4597607177550293e-24,0.4908997266892233,0.5769545667585656,0.3252121309033002,4.195185036612672e-13,3.391118503222983e-15,0.41564462684992853,5.140149017220431e-06,2.0333093536097163e-15,9.044444324454544e-07,0.03659352213617385,0.46420936170631777,1.2176518217797896e-19,3.114923962250489e-25,2.5096506121112272e-08,2.545617488931709e-22,0.0017511875760230892,1.9439470789047924e-08,0.4284674179027484,5.123173809218054e-07,0.46391694165953007,0.9870534548031317,1.7525700063441254e-14,0.18286959275123632,2.756939996703195e-07,0.17109532131219413,0.006770389104611705,2.264987685439647e-34,0.8535637960150961,5.074163663374428e-29,0.07561206070622542,1.8011627524807903e-06,6.084320948061994e-08,1.4344716144863021e-38,8.064935410718157e-54,0.006819210952674208,0.335974724074789,0.1104938984492601,5.8661884991734086e-37,0.01490801615143272,0.01085761560989002,0.433833529201396,2.8737185576278e-20,4.83899285413591e-18,5.5228194818568935e-43,1.6572783468617086e-09,0.03787325161205764,1.572949116677525e-31,7.868181062060131e-22,0.046323279422784205,5.6854082597317265e-52,1.2391140897296392e-24,6.053567468016201e-05,2.8315873556573843e-10,0.007228955265416511,1.785402704418012e-38,1.0,5.469913903754901e-07,2.5978300902771852e-20,1.5327575825875227e-05,3.9095390291734425e-08,0.16683131146371702,1.15251027773653e-08,0.027085525094527847,0.49746815063942895,4.7111710718106427e-17,1.213909099726479e-08,0.15174135070942493,0.26862124791573483,6.648206911805818e-06,0.002671344329393955,3.2674624468879432e-52,0.07732446568667627,0.2126383555495701,0.00030218197499986513
Spizellomycetales,0.5759329482284412,0.9151438302640974,0.0010271201505838562,0.11639178198396248,0.5058874814789615,0.10776683828758118,1.3358167677886346e-06,0.1042548853510296,0.05327310333237453,0.6945003803441891,1.5596455349864858e-06,2.6763121997474905e-05,8.645755151045776e-06,0.3637696319386656,0.6819489262729271,7.59757464828288e-06,0.766005705144888,0.02171057844669448,0.6266228799970834,7.3237577783029356e-09,0.0039294701048701395,0.08145921778452749,0.05720039205515572,0.30035479500149054,0.38801770758016796,0.37654800295530033,0.9509191703124,8.659241541139053e-08,0.5308644303395338,3.255429672714698e-05,3.9934703379160006e-07,0.9564097774195949,2.4642123529880504e-06,0.0017511875760230892,0.00019076539888222686,0.45690136703598333,0.15248995972191778,1.8048626028387028e-05,0.029109663638622114,4.608686743853896e-05,0.8270704856943358,0.36015418865932386,0.3479947526663932,0.323204137103087,0.00014951872595685066,9.404728941331297e-06,1.3335963664020666e-06,0.7336899829000498,0.00017376542701512415,2.0482232232960137e-09,0.02080142031071563,0.1891924915078332,0.10138796949054825,0.7771720731402216,0.0027756965790972413,0.09381544209749386,0.6862873823632442,0.37742746755634854,0.028654271520357624,0.14207006929977337,0.1755972749126977,0.04914506439694034,0.19206874595915743,0.06871196245591547,0.2678530915357192,5.469913903754901e-07,1.0,0.6867275415250377,0.19880757428337584,0.2857465529021245,0.00027451676965294065,0.14611265928973002,0.08109877483070185,0.0007873774412897963,0.24989617338595255,0.024059848341954484,0.0022791305440147077,1.382862312578949e-05,0.7937267764920701,0.10808582559258251,0.029434034617243598,0.007710185217583009,4.254531277746965e-06,0.23315194347981247
Sporidiobolales,0.06098891054836602,0.7282366421634637,3.874961278008916e-08,0.01795695794182959,0.2274068262713661,0.05327310333237453,2.6169143181980173e-16,0.0015141052949690684,0.007223145990143805,0.16516626912660642,2.0150435353586273e-13,7.025107511475629e-12,2.0592705607689186e-09,0.4934502475741697,0.9733468884382408,1.2310323918317362e-15,0.9920408622664757,9.780766342430283e-07,0.2624766492198221,1.9436745339368618e-20,6.574341844660363e-05,0.07790768420292128,1.4530766865302191e-05,0.4015583015058669,0.5301841056637386,0.13826967660761685,0.5850592646694224,1.418795688122684e-22,0.7089692155758652,3.222849770777353e-08,1.8955515338354027e-21,0.6456416174274491,1.4556273858469285e-20,4.4698642464404844e-10,6.74231105744875e-10,0.22211577539045496,0.14548478977610158,1.374706022767653e-11,0.01516607924292726,1.2776251220883426e-13,0.9276965313569024,0.4819085290914667,0.455403219562533,0.4002628035056059,1.2901477703415006e-12,2.3653510080401887e-09,2.004426512901945e-10,0.8885091846514442,6.960314153339329e-12,2.284699250409179e-20,0.0022754600823206325,0.002388813782187852,0.00029209412820971353,0.18422883142055,9.980361753072166e-10,0.014743458380927993,0.13963571491888624,0.5122008772430512,0.0011135710686301847,0.11255292715386123,0.0013208103123359693,0.0005705863054273136,0.2481250788575137,0.004486614101536434,0.0036555426199497416,2.5978300902771852e-20,0.6867275415250377,1.0,0.021330031297657592,0.03299166031275692,2.7312570969425724e-09,0.1855129574513108,0.009708942736173565,1.120650541680036e-06,0.008010127755062662,9.563829100435684e-06,3.3499351918917895e-06,1.628644509283342e-08,0.9777373902937949,0.01043810511619449,0.008287185559523768,5.440101461168343e-05,1.3328270004944523e-18,0.042595450245579
Taphrinales,0.187304503682937,0.08782982696291484,0.030347805992925997,0.6326518215274114,0.6990824128299858,7.94645505294998e-06,4.687545436953795e-05,0.8524474313642478,0.3448772654842589,0.16599136413650867,5.91012976079914e-05,0.0010476424314593267,0.00028140131215891663,0.010182051969375907,0.031098508767267514,0.00028625532126839146,0.13758829375623866,0.4036622343089875,0.433833529201396,1.6898131645966885e-07,0.05716315641344101,0.0002497719463173889,0.738549414696336,0.01897638456787478,0.004124282244673359,0.878547340455403,0.187304503682937,1.854878623884652e-06,0.06102291728115853,0.0009208208982411883,1.0293862812175442e-05,0.08219914018612968,7.324841406848721e-05,0.057676273971363726,0.0068294168061370595,0.8544502982324719,0.00018323751305079357,0.0007010496810825936,1.0441407498300712e-05,0.0018483262858950695,0.14558877239463508,0.027062937640451406,0.0011735173538286162,0.0005663057882900715,0.005943908088783154,0.00030431766900978406,4.566867220893344e-05,0.01283882531647565,0.006770389104611705,4.721278968922494e-08,0.16081809114052648,0.7871920216555108,0.9373917197856829,0.09525314181563811,0.08631587600771498,0.5301841056637386,0.1505181455113727,0.004022135712160117,0.27815035975297986,6.045306956976711e-05,0.8004428701575174,0.5146539451330836,0.006178865526290933,0.5080233467117936,0.5529598361559259,1.5327575825875227e-05,0.19880757428337584,0.021330031297657592,1.0,0.7612900426600915,0.009315931007993737,0.0064396808758931485,0.5065644820711648,0.01856556877457889,0.6817151278314606,0.3934487086983369,0.048366137526762255,0.0003984340305672589,0.1501324851413098,0.6680155473297661,1.4035595555545875e-06,0.1191824113543139,0.00014422793311481803,0.9937037838451754
Teloschistales,0.30585535501292954,0.13693427093912686,0.004804240535530207,0.44454700121934493,0.8709773028214954,2.916685094992412e-06,4.817136624435664e-07,0.5468591398655762,0.21711918450238896,0.26748147135559536,1.7922403775587523e-06,4.8857544697590685e-05,3.494479108341744e-05,0.01589105304551303,0.04844182570267215,3.844957609436758e-06,0.1942236367354943,0.13700556441083286,0.592823587975861,4.439004748296158e-10,0.022348208573156916,0.00034232044347454703,0.37184476499512864,0.028713783869220678,0.006002898477269926,0.9536811654173123,0.27781330251940645,1.944476144857123e-09,0.08889063062054996,0.00016127376684723954,1.7459919605819195e-08,0.12913184366710398,1.9384951078047892e-07,0.006462255464425894,0.000612128589535532,0.996045735592218,0.00019235244296299765,3.6112223191764105e-05,1.0246779781984828e-05,5.115337947879655e-05,0.2075324374473672,0.04024842136697479,0.0013852496612163797,0.000552305273873387,0.00024393275496243473,3.832802419788735e-05,4.778287749130251e-06,0.018535726732912768,0.0003454800993856389,1.4153767187873166e-10,0.0914894566711231,0.9127204603374738,0.5865812854178477,0.15345362754381095,0.011438148941955084,0.36238367575649044,0.24363618820567676,0.005860999208069042,0.14625668896213476,4.616258324327835e-05,0.8884237166243117,0.2766404095512902,0.009500513217248924,0.31506669883118193,0.8357439917232122,3.9095390291734425e-08,0.2857465529021245,0.03299166031275692,0.7612900426600915,1.0,0.0010108986711058604,0.00973546931164671,0.333545913589729,0.0044240229406216,0.9621888029923215,0.15118938224598633,0.013201381657342002,6.684036669825625e-05,0.21096805725387907,0.45540075120681706,6.827091946339721e-07,0.04526348416723017,7.211432223160329e-07,0.7805685694688098
Thelebolales,1.4193218082989841e-09,2.092191418681239e-06,0.6360249749795863,0.1536951242312962,0.01741115201097321,2.112097631570694e-24,0.1773803768419898,0.0027860181127712003,0.4843003949675646,4.0133443567781456e-08,0.10522494709766225,0.5261362975094798,0.0899618096147826,7.992357737213225e-08,7.320742927819997e-08,0.48486850111230223,0.0004771841883642071,0.0039259708452889204,0.0008586083571771242,0.004996783818365163,0.9724431043484921,1.398836117913691e-11,0.00018551281264953518,9.237891611649453e-06,8.18875473459193e-11,0.03577772417686998,7.647136801930311e-05,0.05412078192291425,8.705199222457639e-05,0.1517134649862968,0.1513901679235891,4.65653716098157e-07,0.441050807640934,0.14652701808695837,0.9621888029923215,0.06100925180012825,3.2127865843549292e-15,0.38751754816443057,9.807550563066032e-16,0.9027797574744085,0.00031862253528935403,1.780192130298179e-05,1.6703106765137308e-14,7.68191407884735e-17,0.7588558632289734,0.09399897381912412,0.02581181481547595,3.2273044862222798e-12,0.7871920216555108,0.0015337901303170611,0.891111480540392,2.0511685239844048e-05,0.00015821875841455534,2.0357008829690596e-10,0.0782596599373433,0.2485092535410044,5.98454036312171e-09,1.021514834100967e-10,0.3597623480967913,1.486817608314424e-18,1.03551739617419e-05,0.03950150060572717,5.592815610392175e-07,0.14299428358614927,2.9463655450643077e-07,0.16683131146371702,0.00027451676965294065,2.7312570969425724e-09,0.009315931007993737,0.0010108986711058604,1.0,2.9532259124343207e-06,0.2245078288772014,0.8316691586284376,2.3490311771697767e-05,0.014685765044641908,0.7825819467638682,0.07969925871107532,0.0005759689206390623,0.08210512116931294,2.231377435277529e-21,0.5435771201200085,0.4959739813042097,0.02362011856853228
